text,label
"So, I was just charged for my recent ATM withdrawal and any withdrawal prior to this has been free. What is the issue here?",Payments
Why was I charged an extra fee when using an ATM?,Payments
When I got cash I was charged an extra fee!  Explain!,Payments
"I am not supposed to be charged a cash withdrawal fee, but I was.",Payments
I have a question about fee for cash withdraw.,Payments
Could you explain your rules for ATM fees?,Payments
How do I avoid a fee to use an ATM?,Payments
How much can I withdrawal in one month without incurring fees?,Payments
Am I charged more for using the ATM?,Payments
"I just pulled money out of the ATM and was charged a fee, WHy?",Payments
Why was I charged for withdrawing cash?,Payments
"When I withdrew my money, why was there an extra charge?",Payments
I took out money and there is a fee.  Why?,Payments
Is there a cash withdrawal fee? Because I just got charged?,Payments
"Hello, I wanted to get some more information about ATM Withdraw Fee. I have been withdrawing money for years and notice this charge on my account. I always thought it was no fee since its you guys ATM company that I am withdrawing. Can you please explain?",Payments
How much money can I withdraw before fees? I noticed a fee on my card but I didn't think I had hit the limit of how much I could withdraw in a month.,Payments
"This is not right, I was told I could take out cash at the ATM for free?",Payments
How come I got to pay to get my money from the ATM?,Payments
"I just saw a charge for a cash withdrawal that I made! ATM withdrawals have always been free in the past, so why is there suddenly a charge? What is it going to cost me now?",Payments
"Why are you charging for cash withdrawals? I went to withdraw some money earlier today after getting my groceries, and it appears there is a fee that wasn't there before",Payments
What's up with the fee for getting cash?,Payments
"I was told that withdrawing cash from the ATM is free, but I'm charged a fee. Why is this?",Payments
Why are fees charged for cash withdrawals? I went to withdraw some money earlier today after shopping. There's a new fee that there.,Payments
"When I withdrew money from my account the other day, I noticed that there was a fee.  I didn't think that there were any fees for withdrawals...?  How much will I be charged?",Payments
I thought it was free to make a withdrawal. So how much does it cost now?,Payments
I just had a look at my statement. Why have I been changed for using the ATM?,Payments
Why are you charging me for ATM withdrawal? It has always been free before.,Payments
Is there a reason I was charged an extra fee for using the ATM?,Payments
There was an extra fee when I was at the ATM.  Why?,Payments
"I hate this ATM, it charged me an extra fee, Why did it charge?",Payments
Why is it I am charged an extra fee when I use the ATM?,Payments
What's up with the extra fee I got?,Payments
Tell me why there is a charge on my cash withdrawl.,Payments
Why was I charged for getting cash?,Payments
Why am I being charged to make cash withdrawals? I thought they were supposed to be free!,Payments
I should not have been charged a fee for cash withdrawal.,Payments
I got charged a fee that shouldn't be there from my cash,Payments
I was charged a fee for withdrawing cash.,Payments
"I want to get some cash from the ATM using my card but I dont want to be charged any fees. Ive taken some money out before with no fees, but recently Ive been getting charged. Why?",Payments
"I got this stupid fee after taking cash out, why?",Payments
"I was charged for a cash withdrawal, why?",Payments
I got cash and was charged a fee that shouldn't be there!,Payments
Please help!  There was an extra fee when I got cash.,Payments
Why have I all of a sudden been charged for my ATM withdrawal? I thought the withdrawals were free because this is the first time I've ever had this problem.,Payments
Can you tell me why I was charged to withdraw cash?,Payments
Why was I charged a fee when I withdrew money?,Payments
How come my cash withdrawal came with an unnecessary fee?!,Payments
A percentage fee was charged to my withdrawal.,Payments
Will I be charged for a cash withdrawal?,Payments
Explain the extra ATM fees.,Payments
"I just took some cash out of a cash machine in Heathrow airport because I wanted to buy some new sunglasses for my holiday but you've added a fee to the withdrawal, what is this?",Payments
The bank charged me fees for withdrawing cash!,Payments
Why am I charged a fee for getting cash?,Payments
I used an ATM and wanted to know why I was charged an extra fee.,Payments
Is there a fee for a cash withdrawal?,Payments
"I was charged a fee when withdrawing cash, can you explain why?",Payments
"I received a fee for obtaining cash, is this correct?",Payments
Today I noticed a charge for an ATM withdrawal on my account. Can you please fix this? It's supposed to be no charge.,Payments
Why are you charging fees on cash withdrawals? I went to withdraw some money earlier today after buying groceries. There's a fee that wasn't there before.,Payments
Is there a charge for cash withdrawals? I always thought it was free.,Payments
Tell me why there is an extra charge when I used an ATM?,Payments
Why did you charge me extra for withdrawing money?,Payments
Is there always a charge when withdrawing money?,Payments
I have a fee for cash withdrawal,Payments
